Order_ID,Month,City,Area,Restaurant,Food_Category,Item_Name,Quantity,Unit_Price,Discount,Delivery_Fee,Subtotal,Total_Amount,Cost,Profit,Meal_Time,Order_Status,Payment_Method,Rating
ORD-2695,Nov,Lahore,Gulberg,Pak Tea House,Broast,Full Broast,2,558,0.1,79,1116,1083,614,469,Dinner,Delivered,Debit Card,4.0
ORD-2696,Nov,Lahore,Iqbal Town,Haveli Restaurant,Burger,Smash Burger,3,496,0.15,49,1488,1314,818,496,Lunch,Cancelled,Credit Card,
ORD-2697,Nov,Lahore,Gulberg,Charcoal Grill,Broast,3 Pcs Broast,3,572,0.0,79,1716,1795,944,851,Breakfast,Cancelled,Cash on Delivery,
ORD-2698,Nov,Lahore,Model Town,Haveli Restaurant,Broast,3 Pcs Broast,1,695,0.1,99,695,724,382,342,Lunch,Delivered,Debit Card,4.0
ORD-2699,Nov,Lahore,Garden Town,Bundu Khan Lahore,Nihari,Nalli Nihari,2,502,0.15,99,1004,952,552,400,Lunch,Cancelled,EasyPaisa,
ORD-2700,Nov,Lahore,Bahria Town,Waris Nihari,Karahi,Chicken Karahi,5,989,0.1,99,4945,4550,2720,1830,Late Night,Cancelled,EasyPaisa,
ORD-2701,Nov,Lahore,DHA,Butt Karahi,Nihari,Beef Nihari,1,483,0.0,79,483,562,266,296,Late Night,Delivered,JazzCash,4.5
ORD-2702,Nov,Lahore,Gulberg,Andaaz,Burger,Double Patty Burger,2,540,0.15,49,1080,967,594,373,Dinner,Delivered,Debit Card,3.0
ORD-2703,Nov,Lahore,Cantt,Spice Bazaar,Pizza,BBQ Pizza,5,851,0.15,49,4255,3666,2340,1326,Lunch,Delivered,JazzCash,4.5
ORD-2704,Nov,Lahore,Cantt,Lahori Chargha,Broast,Full Broast,3,704,0.0,79,2112,2191,1162,1029,Lunch,Delivered,JazzCash,4.5
ORD-2705,Nov,Lahore,Bahria Town,Butt Karahi,Pizza,Pepperoni Pizza,5,786,0.1,49,3930,3586,2162,1424,Dinner,Delivered,Debit Card,3.5
ORD-2706,Nov,Lahore,Bahria Town,Spice Bazaar,Nihari,Mutton Nihari,1,497,0.1,79,497,526,273,253,Lunch,Delivered,EasyPaisa,4.5
ORD-2707,Nov,Lahore,Clifton,Haveli Restaurant,Pizza,Chicken Tikka Pizza,5,988,0.0,49,4940,4989,2717,2272,Dinner,Delivered,JazzCash,5.0
ORD-2708,Nov,Lahore,Johar Town,Butt Karahi,Burger,Zinger Burger,5,468,0.0,79,2340,2419,1287,1132,Lunch,Delivered,Debit Card,4.5
ORD-2709,Nov,Lahore,Garden Town,Bundu Khan Lahore,Karahi,White Karahi,2,1150,0.0,79,2300,2379,1265,1114,Breakfast,Delivered,Credit Card,3.0
ORD-2710,Nov,Lahore,Iqbal Town,Haveli Restaurant,Broast,Half Broast,5,654,0.1,49,3270,2992,1799,1193,Breakfast,Delivered,Credit Card,4.0
ORD-2711,Nov,Lahore,Garden Town,Lahori Chargha,Burger,Crispy Burger,2,492,0.0,99,984,1083,541,542,Breakfast,Delivered,EasyPaisa,5.0
ORD-2712,Nov,Lahore,Bahria Town,Salt'n Pepper,Biryani,Beef Biryani,4,405,0.0,49,1620,1669,891,778,Breakfast,Delivered,Cash on Delivery,5.0
ORD-2713,Nov,Lahore,Garden Town,Spice Bazaar,Shawarma,Chicken Shawarma,3,262,0.15,0,786,668,432,236,Late Night,Delivered,Debit Card,3.5
ORD-2714,Nov,Lahore,Model Town,Butt Karahi,BBQ,Chicken Tikka,1,1506,0.0,99,1506,1605,828,777,Dinner,Cancelled,JazzCash,
ORD-2715,Nov,Lahore,Wapda Town,Pak Tea House,Nihari,Nalli Nihari,2,406,0.1,99,812,830,447,383,Breakfast,Delivered,Credit Card,4.0
ORD-2716,Nov,Lahore,DHA,McDonald's Gulberg,Pizza,Pepperoni Pizza,5,787,0.15,99,3935,3444,2164,1280,Lunch,Delivered,Cash on Delivery,3.0
ORD-2717,Nov,Lahore,Model Town,Cuckoo's Den,Desi,Saag Gosht,1,372,0.2,49,372,347,205,142,Breakfast,Delivered,Cash on Delivery,4.5
ORD-2718,Nov,Lahore,Clifton,Yum! Lahore,BBQ,Mix BBQ Platter,3,1247,0.0,99,3741,3840,2058,1782,Breakfast,Delivered,Debit Card,3.0
ORD-2719,Nov,Lahore,Garden Town,Hussain Chowk Paye,BBQ,Seekh Kabab,5,1128,0.1,79,5640,5155,3102,2053,Dinner,Delivered,Debit Card,4.0
ORD-2720,Nov,Lahore,Garden Town,Salt'n Pepper,BBQ,Seekh Kabab,4,1528,0.1,49,6112,5550,3362,2188,Late Night,Delivered,Cash on Delivery,4.5
ORD-2721,Nov,Lahore,Gulberg,Pak Tea House,Biryani,Chicken Biryani,1,409,0.0,49,409,458,225,233,Late Night,Delivered,EasyPaisa,3.0
ORD-2722,Nov,Lahore,Wapda Town,Haveli Restaurant,Desi,Saag Gosht,3,369,0.15,99,1107,1040,609,431,Dinner,Delivered,EasyPaisa,5.0
ORD-2723,Nov,Lahore,Bahria Town,Hussain Chowk Paye,BBQ,Seekh Kabab,5,1472,0.0,49,7360,7409,4048,3361,Breakfast,Delivered,JazzCash,5.0
ORD-2724,Nov,Lahore,Bahria Town,Yum! Lahore,Biryani,Beef Biryani,2,362,0.15,79,724,694,398,296,Breakfast,Delivered,Debit Card,4.5
ORD-2725,Nov,Lahore,Garden Town,Haveli Restaurant,Nihari,Mutton Nihari,4,394,0.2,99,1576,1360,867,493,Dinner,Cancelled,Debit Card,
ORD-2726,Nov,Lahore,Wapda Town,Lahori Chargha,BBQ,Boti Kabab,3,1096,0.0,49,3288,3337,1808,1529,Lunch,Delivered,JazzCash,3.0
ORD-2727,Nov,Lahore,DHA,Lahori Chargha,Burger,Double Patty Burger,5,482,0.15,49,2410,2098,1326,772,Lunch,Delivered,Credit Card,3.0
ORD-2728,Nov,Lahore,Cantt,Yum! Lahore,Pizza,BBQ Pizza,3,904,0.0,49,2712,2761,1492,1269,Dinner,Delivered,Credit Card,4.5
ORD-2729,Nov,Lahore,DHA,Salt'n Pepper,Broast,Full Broast,5,772,0.1,79,3860,3553,2123,1430,Breakfast,Delivered,JazzCash,4.0
ORD-2730,Nov,Lahore,Gulberg,Bundu Khan Lahore,Desi,Aloo Gosht,1,299,0.15,99,299,353,164,189,Lunch,Delivered,EasyPaisa,3.0
ORD-2731,Nov,Lahore,Wapda Town,Waris Nihari,Biryani,Mutton Biryani,4,411,0.0,0,1644,1644,904,740,Dinner,Delivered,EasyPaisa,4.5
ORD-2732,Nov,Lahore,Gulberg,Charcoal Grill,Pizza,Fajita Pizza,3,995,0.15,49,2985,2586,1642,944,Late Night,Delivered,EasyPaisa,4.5
ORD-2733,Nov,Lahore,Gulberg,Salt'n Pepper,Desi,Daal Makhni,5,453,0.15,99,2265,2024,1246,778,Lunch,Delivered,Debit Card,3.5
ORD-2734,Nov,Lahore,Model Town,Lahori Chargha,Dessert,Zarda,3,204,0.1,99,612,650,337,313,Late Night,Delivered,Cash on Delivery,4.0
ORD-2735,Nov,Lahore,Model Town,Cuckoo's Den,Dessert,Ras Malai,5,215,0.2,79,1075,939,591,348,Late Night,Cancelled,JazzCash,
ORD-2736,Nov,Lahore,Garden Town,Waris Nihari,Karahi,Chicken Karahi,2,1054,0.2,49,2108,1735,1159,576,Late Night,Delivered,EasyPaisa,3.5
ORD-2737,Nov,Lahore,Johar Town,Bundu Khan Lahore,Nihari,Special Nihari,5,501,0.0,49,2505,2554,1378,1176,Lunch,Delivered,Credit Card,4.0
ORD-2738,Nov,Lahore,Garden Town,Andaaz,Broast,3 Pcs Broast,4,700,0.0,99,2800,2899,1540,1359,Lunch,Delivered,Cash on Delivery,3.5
ORD-2739,Nov,Lahore,Iqbal Town,Haveli Restaurant,Broast,3 Pcs Broast,1,612,0.0,0,612,612,337,275,Lunch,Delivered,Cash on Delivery,3.0
ORD-2740,Nov,Lahore,Model Town,Hussain Chowk Paye,Pizza,Chicken Tikka Pizza,2,746,0.2,0,1492,1194,821,373,Late Night,Cancelled,Cash on Delivery,
ORD-2741,Nov,Lahore,Johar Town,Waris Nihari,Dessert,Kheer,1,216,0.0,49,216,265,119,146,Dinner,Delivered,JazzCash,3.0
ORD-2742,Nov,Lahore,Model Town,Lahori Chargha,Dessert,Zarda,4,200,0.2,49,800,689,440,249,Dinner,Delivered,JazzCash,5.0
ORD-2743,Nov,Lahore,Model Town,Waris Nihari,Karahi,White Karahi,2,1001,0.0,0,2002,2002,1101,901,Late Night,Delivered,Debit Card,4.5
ORD-2744,Nov,Lahore,Bahria Town,Andaaz,Shawarma,Spicy Shawarma,5,267,0.2,99,1335,1167,734,433,Breakfast,Cancelled,JazzCash,
ORD-2745,Nov,Lahore,Garden Town,Lahori Chargha,Biryani,Chicken Biryani,5,449,0.15,49,2245,1957,1235,722,Breakfast,Delivered,Cash on Delivery,3.0
ORD-2746,Nov,Lahore,Bahria Town,Cuckoo's Den,Biryani,Chicken Biryani,2,313,0.0,79,626,705,344,361,Dinner,Delivered,Cash on Delivery,4.5
ORD-2747,Nov,Lahore,Iqbal Town,Spice Bazaar,Broast,Broast Deal,5,583,0.15,99,2915,2577,1603,974,Lunch,Delivered,EasyPaisa,4.0
ORD-2748,Nov,Lahore,Clifton,Butt Karahi,Burger,Zinger Burger,1,567,0.0,0,567,567,312,255,Lunch,Delivered,EasyPaisa,3.5
ORD-2749,Nov,Lahore,Johar Town,Haveli Restaurant,Shawarma,Chicken Shawarma,4,296,0.1,0,1184,1066,651,415,Lunch,Delivered,Debit Card,4.0
ORD-2750,Nov,Lahore,Iqbal Town,Butt Karahi,Biryani,Mutton Biryani,4,431,0.1,49,1724,1601,948,653,Lunch,Delivered,EasyPaisa,3.5
ORD-2751,Nov,Lahore,Cantt,Lahori Chargha,Burger,Zinger Burger,5,575,0.15,0,2875,2444,1581,863,Breakfast,Cancelled,Credit Card,
ORD-2752,Nov,Lahore,Cantt,Hussain Chowk Paye,Shawarma,Chicken Shawarma,5,352,0.15,0,1760,1496,968,528,Dinner,Cancelled,JazzCash,
ORD-2753,Nov,Lahore,Model Town,Lahori Chargha,Dessert,Gulab Jamun,3,252,0.2,49,756,654,416,238,Late Night,Delivered,Debit Card,4.5
ORD-2754,Nov,Lahore,Cantt,McDonald's Gulberg,Karahi,Mutton Karahi,4,1140,0.0,49,4560,4609,2508,2101,Lunch,Cancelled,EasyPaisa,
ORD-2755,Nov,Lahore,Model Town,Spice Bazaar,BBQ,Boti Kabab,2,1394,0.1,49,2788,2558,1533,1025,Lunch,Delivered,EasyPaisa,4.5
ORD-2756,Nov,Lahore,Iqbal Town,Butt Karahi,Desi,Haleem,4,445,0.0,79,1780,1859,979,880,Dinner,Delivered,Cash on Delivery,4.0
ORD-2757,Nov,Lahore,Gulberg,Spice Bazaar,Pizza,Fajita Pizza,4,778,0.15,0,3112,2645,1712,933,Breakfast,Delivered,Debit Card,3.0
ORD-2758,Nov,Lahore,Cantt,Pak Tea House,Karahi,Chicken Karahi,4,915,0.0,79,3660,3739,2013,1726,Lunch,Delivered,EasyPaisa,3.5
ORD-2759,Nov,Lahore,Garden Town,Cuckoo's Den,Karahi,Chicken Karahi,2,783,0.0,49,1566,1615,861,754,Lunch,Delivered,EasyPaisa,4.5
ORD-2760,Nov,Lahore,Model Town,Salt'n Pepper,Dessert,Kheer,3,197,0.0,79,591,670,325,345,Lunch,Delivered,Debit Card,3.5
ORD-2761,Nov,Lahore,Cantt,Charcoal Grill,Burger,Crispy Burger,4,530,0.0,79,2120,2199,1166,1033,Lunch,Delivered,Debit Card,4.5
ORD-2762,Nov,Lahore,Clifton,Waris Nihari,Biryani,Mutton Biryani,2,355,0.0,0,710,710,391,319,Dinner,Delivered,JazzCash,3.0
ORD-2763,Nov,Lahore,DHA,Waris Nihari,Shawarma,Chicken Shawarma,2,303,0.2,79,606,564,333,231,Lunch,Delivered,EasyPaisa,4.5
ORD-2764,Nov,Lahore,DHA,Yum! Lahore,BBQ,Boti Kabab,4,1337,0.0,79,5348,5427,2941,2486,Lunch,Delivered,Debit Card,4.0
ORD-2765,Nov,Lahore,Clifton,Charcoal Grill,Karahi,Mutton Karahi,4,886,0.0,0,3544,3544,1949,1595,Dinner,Delivered,EasyPaisa,3.5
ORD-2766,Nov,Lahore,Garden Town,Cafe Aylanto,Shawarma,Chicken Shawarma,4,286,0.0,99,1144,1243,629,614,Lunch,Delivered,Credit Card,4.5
ORD-2767,Nov,Lahore,Johar Town,Haveli Restaurant,Burger,Smash Burger,5,517,0.0,99,2585,2684,1422,1262,Dinner,Cancelled,Debit Card,
ORD-2768,Nov,Lahore,Gulberg,Pak Tea House,Broast,Full Broast,2,752,0.15,79,1504,1357,827,530,Breakfast,Delivered,JazzCash,3.0
ORD-2769,Nov,Lahore,Wapda Town,Bundu Khan Lahore,Burger,Smash Burger,1,516,0.0,79,516,595,284,311,Lunch,Cancelled,Credit Card,
ORD-2770,Nov,Lahore,Iqbal Town,Bundu Khan Lahore,Dessert,Zarda,1,183,0.2,49,183,195,101,94,Late Night,Delivered,JazzCash,3.5
ORD-2771,Nov,Lahore,DHA,Andaaz,Biryani,Prawn Biryani,2,353,0.2,49,706,614,388,226,Late Night,Delivered,JazzCash,4.0
ORD-2772,Nov,Lahore,DHA,Butt Karahi,Biryani,Prawn Biryani,5,417,0.15,0,2085,1772,1147,625,Breakfast,Cancelled,JazzCash,
ORD-2773,Nov,Lahore,Bahria Town,McDonald's Gulberg,Dessert,Ras Malai,4,182,0.0,49,728,777,400,377,Late Night,Delivered,Cash on Delivery,4.5
ORD-2774,Nov,Lahore,Cantt,Butt Karahi,BBQ,Chicken Tikka,1,1311,0.2,99,1311,1148,721,427,Lunch,Delivered,Cash on Delivery,3.5
ORD-2775,Nov,Lahore,Model Town,Bundu Khan Lahore,Shawarma,Mayo Shawarma,2,326,0.0,79,652,731,359,372,Breakfast,Delivered,EasyPaisa,4.0
ORD-2776,Nov,Lahore,Gulberg,Waris Nihari,Shawarma,Spicy Shawarma,4,305,0.1,99,1220,1197,671,526,Dinner,Cancelled,Debit Card,
ORD-2777,Nov,Lahore,Wapda Town,Andaaz,Shawarma,Mayo Shawarma,4,351,0.0,79,1404,1483,772,711,Lunch,Delivered,EasyPaisa,5.0
ORD-2778,Nov,Lahore,Wapda Town,Cafe Aylanto,Karahi,White Karahi,3,1060,0.1,99,3180,2961,1749,1212,Lunch,Delivered,JazzCash,3.5
ORD-2779,Nov,Lahore,Johar Town,Charcoal Grill,BBQ,Chicken Tikka,4,1096,0.0,99,4384,4483,2411,2072,Late Night,Delivered,JazzCash,3.0
ORD-2780,Nov,Lahore,Clifton,Charcoal Grill,Burger,Crispy Burger,4,487,0.0,79,1948,2027,1071,956,Late Night,Delivered,JazzCash,4.0
ORD-2781,Nov,Lahore,Johar Town,Haveli Restaurant,Dessert,Gulab Jamun,3,186,0.2,49,558,495,307,188,Breakfast,Delivered,Cash on Delivery,3.0
ORD-2782,Nov,Lahore,Clifton,Cafe Aylanto,Nihari,Mutton Nihari,1,358,0.0,79,358,437,197,240,Late Night,Delivered,JazzCash,3.5
ORD-2783,Nov,Lahore,Iqbal Town,Lahori Chargha,Broast,3 Pcs Broast,5,596,0.0,79,2980,3059,1639,1420,Breakfast,Delivered,JazzCash,4.0
ORD-2784,Nov,Lahore,DHA,Haveli Restaurant,BBQ,Mix BBQ Platter,4,1523,0.15,0,6092,5178,3351,1827,Breakfast,Delivered,Credit Card,4.5
ORD-2785,Nov,Lahore,Cantt,Spice Bazaar,Broast,3 Pcs Broast,5,648,0.15,99,3240,2853,1782,1071,Breakfast,Delivered,Credit Card,5.0
ORD-2786,Nov,Lahore,Garden Town,Cuckoo's Den,Dessert,Kheer,4,175,0.0,99,700,799,385,414,Late Night,Cancelled,Credit Card,
ORD-2787,Nov,Lahore,Cantt,Waris Nihari,Broast,Half Broast,2,657,0.1,79,1314,1262,723,539,Breakfast,Delivered,Cash on Delivery,4.0
ORD-2788,Nov,Lahore,Cantt,Andaaz,Biryani,Beef Biryani,4,333,0.2,79,1332,1145,733,412,Dinner,Delivered,Debit Card,4.5
ORD-2789,Nov,Lahore,Wapda Town,Waris Nihari,Broast,Broast Deal,3,677,0.0,99,2031,2130,1117,1013,Lunch,Delivered,EasyPaisa,3.0
ORD-2790,Nov,Lahore,Model Town,Cuckoo's Den,Broast,Broast Deal,4,575,0.1,49,2300,2119,1265,854,Dinner,Delivered,EasyPaisa,4.5
ORD-2791,Nov,Lahore,Bahria Town,Butt Karahi,Nihari,Special Nihari,1,499,0.15,79,499,503,274,229,Lunch,Delivered,JazzCash,4.5
ORD-2792,Nov,Lahore,DHA,Haveli Restaurant,Dessert,Kheer,4,174,0.0,79,696,775,383,392,Dinner,Delivered,JazzCash,3.5
ORD-2793,Nov,Lahore,Bahria Town,Pak Tea House,Burger,Crispy Burger,5,418,0.1,79,2090,1960,1150,810,Lunch,Delivered,Cash on Delivery,4.0
ORD-2794,Nov,Lahore,Clifton,Spice Bazaar,Nihari,Beef Nihari,3,504,0.2,99,1512,1309,832,477,Breakfast,Cancelled,JazzCash,
ORD-2795,Nov,Lahore,Johar Town,Cuckoo's Den,Broast,Broast Deal,4,589,0.2,99,2356,1984,1296,688,Late Night,Delivered,Debit Card,4.0
ORD-2796,Nov,Lahore,Bahria Town,McDonald's Gulberg,Pizza,Fajita Pizza,2,736,0.0,0,1472,1472,810,662,Lunch,Delivered,EasyPaisa,4.5
ORD-2797,Nov,Lahore,Iqbal Town,Cafe Aylanto,BBQ,Chicken Tikka,5,1142,0.0,99,5710,5809,3141,2668,Dinner,Cancelled,EasyPaisa,
ORD-2798,Nov,Lahore,Cantt,Cuckoo's Den,Desi,Saag Gosht,3,423,0.1,79,1269,1221,698,523,Breakfast,Delivered,Credit Card,4.0
ORD-2799,Nov,Lahore,Bahria Town,Butt Karahi,Desi,Haleem,1,375,0.1,79,375,416,206,210,Dinner,Delivered,Credit Card,5.0
ORD-2800,Nov,Lahore,Cantt,Butt Karahi,Biryani,Prawn Biryani,4,362,0.1,0,1448,1303,796,507,Breakfast,Delivered,EasyPaisa,4.0
ORD-2801,Nov,Lahore,Model Town,Salt'n Pepper,Desi,Haleem,3,340,0.0,0,1020,1020,561,459,Late Night,Delivered,Cash on Delivery,3.5
ORD-2802,Nov,Lahore,Clifton,Haveli Restaurant,BBQ,Boti Kabab,2,1367,0.0,49,2734,2783,1504,1279,Breakfast,Delivered,Debit Card,4.0
ORD-2803,Nov,Lahore,Bahria Town,Bundu Khan Lahore,Nihari,Nalli Nihari,3,349,0.1,79,1047,1021,576,445,Lunch,Delivered,Credit Card,5.0
ORD-2804,Nov,Lahore,DHA,Hussain Chowk Paye,Pizza,Fajita Pizza,3,687,0.15,0,2061,1752,1134,618,Late Night,Delivered,Debit Card,4.0
ORD-2805,Nov,Lahore,Bahria Town,Hussain Chowk Paye,BBQ,Seekh Kabab,5,1122,0.0,99,5610,5709,3086,2623,Dinner,Delivered,Credit Card,4.0
ORD-2806,Nov,Lahore,Bahria Town,McDonald's Gulberg,Biryani,Mutton Biryani,1,319,0.0,99,319,418,175,243,Dinner,Cancelled,EasyPaisa,
ORD-2807,Nov,Lahore,DHA,Yum! Lahore,Burger,Smash Burger,4,458,0.1,99,1832,1748,1008,740,Late Night,Delivered,JazzCash,4.5
ORD-2808,Nov,Lahore,Iqbal Town,Salt'n Pepper,Karahi,Chicken Karahi,4,798,0.0,99,3192,3291,1756,1535,Lunch,Cancelled,Debit Card,
ORD-2809,Nov,Lahore,Clifton,Cafe Aylanto,Desi,Daal Makhni,5,326,0.0,79,1630,1709,897,812,Dinner,Delivered,Cash on Delivery,4.0
ORD-2810,Dec,Lahore,DHA,Cuckoo's Den,Nihari,Special Nihari,5,410,0.0,0,2050,2050,1128,922,Late Night,Delivered,JazzCash,4.0
ORD-2811,Dec,Lahore,Garden Town,Charcoal Grill,Karahi,White Karahi,4,965,0.0,0,3860,3860,2123,1737,Dinner,Cancelled,Debit Card,
ORD-2812,Dec,Lahore,Clifton,McDonald's Gulberg,Dessert,Kheer,4,232,0.0,99,928,1027,510,517,Late Night,Delivered,EasyPaisa,4.5
ORD-2813,Dec,Lahore,DHA,Charcoal Grill,Pizza,Pepperoni Pizza,3,683,0.0,79,2049,2128,1127,1001,Late Night,Delivered,Cash on Delivery,5.0
ORD-2814,Dec,Lahore,Wapda Town,McDonald's Gulberg,Shawarma,Chicken Shawarma,5,270,0.1,0,1350,1215,743,472,Late Night,Delivered,Cash on Delivery,4.0
ORD-2815,Dec,Lahore,Model Town,Salt'n Pepper,Dessert,Ras Malai,5,228,0.0,79,1140,1219,627,592,Dinner,Delivered,Credit Card,3.0
ORD-2816,Dec,Lahore,Bahria Town,Cafe Aylanto,Pizza,Pepperoni Pizza,1,957,0.0,79,957,1036,526,510,Dinner,Delivered,JazzCash,4.0
ORD-2817,Dec,Lahore,Cantt,Salt'n Pepper,Broast,Full Broast,3,585,0.15,99,1755,1591,965,626,Breakfast,Delivered,Credit Card,3.0
ORD-2818,Dec,Lahore,Model Town,Lahori Chargha,Desi,Saag Gosht,3,429,0.0,99,1287,1386,708,678,Late Night,Delivered,Cash on Delivery,4.5
ORD-2819,Dec,Lahore,Johar Town,Charcoal Grill,Dessert,Kheer,4,217,0.1,0,868,781,477,304,Late Night,Delivered,EasyPaisa,4.5
ORD-2820,Dec,Lahore,Garden Town,Hussain Chowk Paye,Desi,Saag Gosht,4,317,0.0,0,1268,1268,697,571,Dinner,Delivered,Debit Card,4.0
ORD-2821,Dec,Lahore,Johar Town,Salt'n Pepper,Shawarma,Mayo Shawarma,2,346,0.0,0,692,692,381,311,Lunch,Delivered,JazzCash,4.0
ORD-2822,Dec,Lahore,Wapda Town,Charcoal Grill,BBQ,Seekh Kabab,3,1492,0.15,49,4476,3854,2462,1392,Breakfast,Delivered,Cash on Delivery,4.0
ORD-2823,Dec,Lahore,Iqbal Town,Yum! Lahore,Desi,Aloo Gosht,1,329,0.2,79,329,342,181,161,Lunch,Delivered,Credit Card,3.0
ORD-2824,Dec,Lahore,Clifton,Lahori Chargha,Nihari,Nalli Nihari,2,466,0.0,0,932,932,513,419,Breakfast,Delivered,Credit Card,5.0
ORD-2825,Dec,Lahore,Bahria Town,Charcoal Grill,Karahi,White Karahi,3,1142,0.0,79,3426,3505,1884,1621,Dinner,Delivered,Debit Card,4.5
ORD-2826,Dec,Lahore,Iqbal Town,Lahori Chargha,Shawarma,Mayo Shawarma,5,346,0.0,49,1730,1779,952,827,Late Night,Delivered,EasyPaisa,3.5
ORD-2827,Dec,Lahore,Model Town,Charcoal Grill,Pizza,BBQ Pizza,3,770,0.15,79,2310,2042,1270,772,Lunch,Delivered,EasyPaisa,5.0
ORD-2828,Dec,Lahore,Garden Town,McDonald's Gulberg,Broast,Broast Deal,5,679,0.1,0,3395,3056,1867,1189,Lunch,Delivered,Credit Card,3.5
ORD-2829,Dec,Lahore,Iqbal Town,Spice Bazaar,BBQ,Mix BBQ Platter,1,1465,0.0,0,1465,1465,806,659,Breakfast,Delivered,JazzCash,5.0
ORD-2830,Dec,Lahore,Cantt,Pak Tea House,Shawarma,Beef Shawarma,2,304,0.2,79,608,565,334,231,Late Night,Cancelled,Credit Card,
ORD-2831,Dec,Lahore,Gulberg,Lahori Chargha,Burger,Smash Burger,2,426,0.1,79,852,846,469,377,Breakfast,Delivered,JazzCash,4.0
ORD-2832,Dec,Lahore,Johar Town,Yum! Lahore,Desi,Saag Gosht,1,447,0.0,0,447,447,246,201,Breakfast,Delivered,EasyPaisa,3.0
ORD-2833,Dec,Lahore,Bahria Town,Butt Karahi,Nihari,Beef Nihari,5,436,0.1,79,2180,2041,1199,842,Lunch,Delivered,Debit Card,4.0
ORD-2834,Dec,Lahore,Gulberg,Bundu Khan Lahore,Pizza,BBQ Pizza,5,789,0.0,79,3945,4024,2170,1854,Lunch,Delivered,Cash on Delivery,4.0
ORD-2835,Dec,Lahore,Iqbal Town,Yum! Lahore,Nihari,Beef Nihari,4,498,0.1,99,1992,1892,1096,796,Breakfast,Delivered,Cash on Delivery,4.0
ORD-2836,Dec,Lahore,Iqbal Town,Haveli Restaurant,Karahi,Mutton Karahi,1,782,0.15,49,782,714,430,284,Late Night,Delivered,Cash on Delivery,4.5
ORD-2837,Dec,Lahore,Wapda Town,Lahori Chargha,Biryani,Prawn Biryani,5,327,0.0,79,1635,1714,899,815,Dinner,Cancelled,Credit Card,
ORD-2838,Dec,Lahore,Johar Town,Charcoal Grill,Biryani,Prawn Biryani,1,348,0.0,99,348,447,191,256,Dinner,Cancelled,EasyPaisa,
ORD-2839,Dec,Lahore,Clifton,Andaaz,Pizza,BBQ Pizza,5,913,0.1,0,4565,4108,2511,1597,Late Night,Delivered,Debit Card,4.5
ORD-2840,Dec,Lahore,Johar Town,McDonald's Gulberg,Desi,Haleem,2,374,0.2,49,748,647,411,236,Late Night,Cancelled,EasyPaisa,
ORD-2841,Dec,Lahore,Gulberg,Pak Tea House,Shawarma,Beef Shawarma,4,274,0.2,79,1096,956,603,353,Breakfast,Delivered,EasyPaisa,3.0
ORD-2842,Dec,Lahore,DHA,Yum! Lahore,Burger,Smash Burger,5,416,0.0,99,2080,2179,1144,1035,Dinner,Delivered,Credit Card,3.0
ORD-2843,Dec,Lahore,Garden Town,Salt'n Pepper,Dessert,Kheer,3,249,0.1,79,747,751,411,340,Late Night,Delivered,EasyPaisa,4.5
ORD-2844,Dec,Lahore,Cantt,Charcoal Grill,Shawarma,Chicken Shawarma,1,255,0.1,79,255,308,140,168,Lunch,Cancelled,Debit Card,
ORD-2845,Dec,Lahore,Clifton,Cafe Aylanto,Burger,Zinger Burger,5,413,0.0,79,2065,2144,1136,1008,Lunch,Delivered,EasyPaisa,4.5
ORD-2846,Dec,Lahore,Iqbal Town,Haveli Restaurant,Karahi,Mutton Karahi,2,1119,0.0,49,2238,2287,1231,1056,Breakfast,Delivered,EasyPaisa,4.5
ORD-2847,Dec,Lahore,Wapda Town,Salt'n Pepper,Karahi,Mutton Karahi,3,1006,0.0,79,3018,3097,1660,1437,Late Night,Delivered,Debit Card,4.5
ORD-2848,Dec,Lahore,Gulberg,Bundu Khan Lahore,Nihari,Nalli Nihari,3,407,0.0,49,1221,1270,672,598,Late Night,Delivered,Credit Card,3.5
ORD-2849,Dec,Lahore,Cantt,Hussain Chowk Paye,BBQ,Mix BBQ Platter,3,1550,0.15,49,4650,4002,2558,1444,Dinner,Delivered,JazzCash,5.0
ORD-2850,Dec,Lahore,Wapda Town,Andaaz,Biryani,Beef Biryani,4,424,0.1,99,1696,1625,933,692,Lunch,Delivered,EasyPaisa,4.5
ORD-2851,Dec,Lahore,Cantt,Yum! Lahore,Shawarma,Beef Shawarma,3,284,0.0,99,852,951,469,482,Late Night,Cancelled,Debit Card,
ORD-2852,Dec,Lahore,DHA,Haveli Restaurant,Desi,Saag Gosht,4,338,0.1,99,1352,1316,744,572,Late Night,Delivered,Debit Card,5.0
ORD-2853,Dec,Lahore,Model Town,Charcoal Grill,Karahi,White Karahi,2,1169,0.0,99,2338,2437,1286,1151,Breakfast,Delivered,JazzCash,4.5
ORD-2854,Dec,Lahore,Cantt,Bundu Khan Lahore,Desi,Aloo Gosht,2,343,0.0,49,686,735,377,358,Lunch,Delivered,Debit Card,4.5
ORD-2855,Dec,Lahore,DHA,Spice Bazaar,Burger,Crispy Burger,3,573,0.2,99,1719,1474,945,529,Late Night,Cancelled,Debit Card,
ORD-2856,Dec,Lahore,Cantt,Andaaz,Dessert,Kheer,4,232,0.0,99,928,1027,510,517,Lunch,Cancelled,Cash on Delivery,
